row ID,row m/z,row retention time,G72746_10x_3ul_BB3_01_17887.mzXML Peak area,G73645_BC6_01_18671.mzXML Peak area,G75179_5x_RB2_01_17259.mzXML Peak area,G72708_10x_BC10_01_17818.mzXML Peak area,G73640_BB6_01_18655.mzXML Peak area,G72711_10x_BH9_01_17937.mzXML Peak area,G73942_1x_BD12_01_17303.mzXML Peak area,G72517_10x_BH10_01_17938.mzXML Peak area,G79618_5x_RG5_01_17969.mzXML Peak area,G73644_p5_d5_15ul_GD4_01_21649.mzXML Peak area,G78968_BB9_01_18660.mzXML Peak area,G73949_1x_BC12_01_17290.mzXML Peak area,G79473_5x_RE10_01_18233.mzXML Peak area,G75172_1x_BH11_01_17354.mzXML Peak area,G73437_1x_rerun_BE4_01_17364.mzXML Peak area,G72745_10x_BD4_01_17825.mzXML Peak area,G78944_BB8_01_18659.mzXML Peak area,G75697_rerun_BG7_01_18771.mzXML Peak area,G75696_BA7_01_18642.mzXML Peak area,G75212_1x_BC3_01_17282.mzXML Peak area,G78948_rerun_BD11_01_18712.mzXML Peak area,G78942_rerun_BH9_01_18781.mzXML Peak area,G72441_1x_BA6_01_17274.mzXML Peak area,G79584_5x_RH6_01_18243.mzXML Peak area,
1277,120.08075765125335,3.183686111111111,0,0,0,0,0,0,0,37879.12450000002,200.39000000000112,0,191.52899999999994,0,0,0,103274.78699999963,348.39200000000153,275.35199999999764,0,1045.4565000000027,1270.0275000000033,247.63999999999888,1993.6670000000026,22392.65550000001,16998.745499999943,
1279,379.10018477263276,2.953906944444445,0,0,9260.832000000008,254.51400000000055,0,1280.8690000000022,2572.230500000014,48264.356499999914,0,0,0,16171.902499999986,0,8238.081999999995,120081.78400000019,2475.1314999999836,170.61199999999957,0,0,42188.26250000004,0,0,93846.96499999991,0,
1287,371.2271022796631,2.4757625,0,0,0,0,0,0,0,87732.2324999999,0,0,0,0,0,0,0,0,0,0,0,0,0,529.0424999999977,954.7690000000015,8763.983000000015,
1288,468.2519680799344,3.906451515151515,1803.7324999999942,0,0,0,0,300.9320000000006,0,39192.808499999985,438.15399999999966,0,183.84799999999876,16564.19199999994,0,0,0,0,458.78000000000264,0,593.9760000000031,0,286.6499999999987,3485.4265000000096,0,25104.541499999978,
1290,177.054402386107,2.9399284313725493,159.60800000000134,168.81699999999995,10362.25700000001,629.8604999999982,0,558.387500000001,4592.7715000000235,46011.09249999991,0,359.9800000000027,0,11738.776999999993,0,9418.660499999985,269880.98300000053,3655.5689999999804,220.99499999999995,247.5645000000004,234.3769999999999,35137.73600000003,0,0,649616.6085000006,0,
1297,310.12896944658706,0.5267318181818182,10437.123500000005,3948.0410000000006,571.8365000000003,14051.377999999999,8648.003499999997,21873.424499999997,7750.720999999995,51305.350000000006,5653.1495,12197.409999999996,14841.496000000005,8247.472499999998,14257.808500000003,0,119790.33149999999,132698.836,5757.148500000001,23486.592000000015,402840.43350000004,263838.8225,0,68626.59400000003,204222.58049999995,43231.41049999997,
1306,263.1399282827831,1.3442950000000002,0,360.7850000000003,0,0,1206.0500000000015,1759.0130000000015,363.79899999999947,48910.306000000026,11913.037999999975,3344.344999999997,2941.5890000000018,491.5669999999987,7903.8895,0,2441.0645000000027,8297.183000000006,20315.15849999999,3117.3495000000044,71970.9115,3984.2675,64805.802500000005,118041.21250000001,135492.62399999995,650937.366499999,
1307,245.18582338079392,2.7132174603174604,0,1556.605500000003,0,144.37500000000017,1216.859500000001,2248.554999999998,1035.2895000000003,42563.65949999994,19996.61850000001,3200.946500000009,719.3110000000017,808.4510000000014,17809.27550000004,2386.5990000000024,5210.004999999996,5091.414500000003,7918.819500000035,19737.228500000027,524387.2260000004,5766.455500000016,124482.02100000015,605145.8304999993,180787.45849999992,0,
1312,265.15413504463095,2.1912817460317457,0,1056.1599999999971,0,711.6544999999987,1369.2499999999975,1972.8984999999964,519.5639999999997,56941.54649999996,13877.055999999997,4939.417000000011,1346.3680000000022,290.99549999999704,13628.319000000005,2357.377499999995,0,5459.192499999999,10260.818000000017,9005.4135,191978.25799999997,5945.591999999997,49538.47799999996,975281.0515000001,206391.72350000034,2597.733499999993,
1322,288.1916567484538,2.5653638888888888,0,0,0,0,0,0,0,53932.501500000006,0,0,0,0,0,0,182.09549999999953,0,259.5675000000016,0,1033.165500000005,0,0,0,5653.6679999999915,379158.56300000014,
1354,215.13860364728703,0.4143079365079365,579.3449999999997,9908.631499999998,241.08000000000015,0,13024.323,770.1179999999999,1706.0284999999992,70210.3665,58270.64999999998,8501.359500000006,17980.8195,0,43039.11750000001,0,21390.747499999998,6213.596,138728.7,41924.730500000005,520403.9315,1756.9215000000002,345795.93150000006,1318152.1355,11597.277000000011,190981.25400000002,
1360,316.18615433914243,1.3996954545454547,0,0,0,0,0,0,0,38694.21199999998,427.0864999999999,0,0,0,796.9920000000006,0,218.31950000000032,0,3596.425500000003,194.68399999999997,6436.733000000006,0,1591.984,17260.048000000003,9301.198999999997,107847.08949999997,
1362,238.0923686650501,0.8438628205128206,0,0,437.7464999999994,0,0,10300.878999999995,35514.871500000016,31117.27050000001,0,314.6879999999999,0,176.47199999999998,0,173.6279999999996,1449523.2945,383.02799999999945,0,0,0,848.3964999999997,0,190.1250000000001,494011.5875000001,1081.0629999999994,
1369,295.16538771963235,1.3281296296296299,0,182.62199999999967,0,0,0,2102.1955000000003,240.63899999999995,29902.142500000034,8879.307,306.78399999999885,0,206.57700000000116,2595.4730000000013,1526.2909999999997,2169.4120000000044,0,1751.396499999999,183.40000000000032,362.748,1609.6240000000003,964.8515000000025,11415.084499999995,94953.29800000005,265200.4034999997,
1371,336.1902232634715,3.7737269230769224,0,0,0,0,0,0,0,23242.04700000001,2247.823000000006,0,0,210.91499999999826,185.20700000000141,814.6544999999977,0,649.6244999999984,411.9880000000006,0,761.2875000000033,444.0400000000027,589.7069999999993,1348.3979999999976,7383.982999999998,471747.4309999995,
1377,496.24691602918836,3.7065074074074076,0,0,3637.919999999997,0,0,402.5789999999991,0,34266.64700000004,479.42549999999665,0,0,0,0,255.13799999999839,274.79399999999896,0,0,0,0,0,320.36199999999667,0,3927.388000000028,10565.152499999982,
1396,281.1493372556141,0.6529674999999999,0,260.6805000000004,0,0,453.7890000000009,575.3900000000001,450.4390000000002,36261.49549999999,15559.767999999996,1484.885000000001,312.0960000000008,1087.7735000000007,8590.528000000004,986.6845000000013,0,3763.6905000000006,5862.140999999998,4832.807499999997,58112.37000000001,2737.1480000000006,24382.070499999998,132674.34749999995,66461.84749999997,310821.5750000003,
1403,229.15442309471595,1.1020299999999998,837.831500000001,6021.550500000006,0,0,13329.501499999997,911.088000000004,206.76599999999988,91881.0925,53022.32150000001,20443.150999999987,8297.391500000022,1606.127499999997,80112.59099999997,958.2174999999979,4174.656500000004,16888.824499999988,226064.32549999998,92619.66699999994,0,1906.1635000000006,0,2331939.666499999,115906.70999999996,733033.0104999999,
1422,247.12908567111964,0.692864393939394,0,7709.468499999999,398.75849999999934,827.5740000000005,12569.856000000007,3377.125000000002,872.1415,25954.300499999994,0,9084.691500000008,14730.330999999998,2662.299499999999,3756.8269999999984,260.7599999999999,10770.092500000004,2200.415999999998,16757.637499999997,38398.509500000015,769675.4239999999,1955.8644999999979,136113.6745,611569.3355000002,81871.661,203308.76900000003,
1426,346.19690607565417,2.8405759259259256,0,0,0,0,235.0204999999984,0,0,45307.02900000004,0,0,0,0,744.8544999999962,0,0,0,819.6949999999972,0,58651.91499999992,0,948.4589999999926,59800.98250000006,2240.0490000000154,139744.42050000027,
1448,263.1407206378916,1.0849488888888887,0,0,0,0,254.0449999999999,220.49700000000027,0,21153.317500000005,8462.691000000006,686.2179999999996,0,0,8677.267500000016,0,1023.0080000000007,0,1337.726000000001,379.64850000000206,28436.934000000034,264.12050000000045,3133.2769999999955,39627.707000000024,63096.44699999996,652409.1354999989,
1453,304.1667972217327,2.9456535087719296,0,0,0,0,203.42199999999949,555.498500000001,180.01500000000107,19782.21149999996,8853.638500000021,478.4369999999985,0,990.2809999999961,3359.811499999987,209.21599999999955,1591.092499999999,2146.0584999999937,3808.2505,1645.7410000000018,21124.699999999983,472.43850000000015,14249.019000000015,86619.12050000015,21986.151499999956,7992.695000000015,
1458,332.18154905685265,1.0970121212121213,0,0,0,0,0,537.5970000000004,0,21451.260999999984,12920.734499999997,0,0,0,1022.5999999999996,0,0,252.56400000000025,0,0,2541.0819999999994,284.8379999999988,725.6339999999998,13552.410000000024,60419.72200000001,308789.91899999965,
1467,329.1500414680032,3.0824343137254906,0,0,362.3960000000024,193.91050000000044,242.94200000000234,935.011499999996,0,12212.247000000056,2290.219999999987,0,0,283.62399999999866,1058.5815000000089,586.426500000006,985.4740000000077,1406.7230000000047,463.6954999999989,0,795.0690000000014,965.6550000000035,326.06150000000184,12787.121000000016,0,117145.22599999992,
1468,245.18602495708166,2.5164866666666668,0,168.6625000000003,0,0,0,360.22250000000236,0,25485.96399999996,1944.1124999999893,0,559.2459999999974,0,1977.7414999999987,700.919000000001,6131.7759999999935,2284.1374999999916,6118.192499999981,0,119352.3244999997,1446.2780000000005,178.86899999999991,0,69332.11349999995,1481683.138000001,
1489,318.2017113014504,2.5243444444444445,0,0,0,0,0,0,0,44894.212000000014,0,0,0,0,0,0,0,0,0,0,483.6759999999978,0,249.1279999999999,12766.097500000002,2235.6004999999955,476564.2105000001,
1545,438.5043268445727,9.464407692307693,0,29585.836999999807,946.2454999999964,359.65499999999173,59707.84550000022,0,0,90956.38199999995,94843.47750000014,4027.0579999999854,19325.187999999922,0,0,0,0,0,25354.687500000007,539.4180000000051,237.29249999999558,108613.05750000043,0,0,192254.70350000003,0,
1560,358.198085433918,1.063709090909091,0,0,0,0,0,255.52800000000096,0,27926.11800000001,2771.9485000000013,0,0,0,820.9514999999993,234.5914999999994,0,0,0,544.454499999998,0,173.9459999999999,7298.031499999996,33881.012,13384.662499999995,79246.54500000006,
1638,318.1664747704675,0.9316739583333334,0,0,0,0,0,266.9940000000005,1667.6545000000008,27177.3305,5196.209499999995,0,487.2030000000006,225.83700000000042,883.7310000000019,0,253.93499999999955,387.0899999999997,995.3804999999976,197.03999999999988,4837.056499999998,0,1449.8104999999987,18935.567,19556.150500000025,90919.07900000009,
1656,131.04933148136845,1.8156425925925928,0,0,1970.1690000000012,224.64000000000044,0,0,815.7720000000011,5472.71050000001,0,0,0,352.53749999999934,0,391.14999999999816,261854.37249999976,0,0,0,0,803.9085000000005,0,0,583826.5244999999,0,
1658,324.1882485283746,3.3231375,0,0,167.1269999999996,0,0,2882.1215000000166,0,28231.33099999997,676.5225000000027,0,0,0,0,0,0,0,286.56250000000045,297.4785000000015,0,0,1214.524999999999,0,0,27358.152500000047,
1659,496.34020383871604,7.028119444444445,206156.49350000048,87541.00599999996,6475.859999999977,16774.53700000012,147688.9655000005,34832.193499999776,74522.98700000065,8512.389000000016,1785487.5595000018,176543.64700000154,1146928.5245000091,30817.52899999995,559949.3654999973,26774.5819999997,56294.454499999905,115280.88549999986,379525.026999997,318637.48199999996,172365.61800000042,55976.34599999995,522491.93249999784,832301.9195000015,1897309.53049999,1663281.4965000146,
1662,496.33997136575226,6.907913888888889,33086.724000000446,13587.746999999856,626.1259999999975,1706.9460000000047,25201.49799999977,5933.613500000046,1301.195999999998,745.0594999999952,339467.1049999972,33682.24099999982,157225.68749999913,1231.0099999999875,74959.22599999976,1319.2684999999817,6256.940000000046,6615.880499999983,40278.55049999973,52298.7954999998,11493.4110000001,1042.5714999999952,61736.911500000075,73980.81850000012,222229.81249999924,261739.65500000142,
1663,482.36036795863396,7.176977777777776,0,13583.718999999981,0,0,16656.10450000013,0,0,0,308861.8055000018,28337.546499999986,63535.03450000088,0,103041.10200000074,0,0,0,16717.920500000037,72503.91549999987,29684.98999999996,0,211434.48400000154,502017.64500000403,0,74848.5495000008,
1665,303.23207063220804,8.185448484848484,175.42650000000168,18355.219000000016,290.4570000000022,211.8350000000005,19372.447499999893,0,604.3735000000042,0,118255.19099999435,2839.536500000027,25370.996999999887,567.2670000000055,146575.47249999837,379.32000000000613,620.9250000000059,315.9289999999943,2715.6359999999895,1744.9634999999798,1199.2500000000064,180.01499999999666,566.5099999999945,14127.154499999873,3889.391999999984,11484.825000000006,
1669,508.33813883463546,7.70061875,2839.2084999999825,1486.6025000000031,226.78099999999455,887.7544999999999,1872.7290000000105,1991.0154999999868,920.3204999999926,2582.274000000029,72367.64549999978,2753.572000000039,5608.336500000003,1345.186499999995,17330.144499999955,2851.9075000000034,1341.1960000000058,2200.1315000000254,1688.9899999999923,3161.9989999999934,856.3639999999923,188.60000000000068,13167.636499999902,504.6580000000111,11053.294500000055,4436.347,
1673,760.5849824224789,10.544085714285714,16539.561999999965,0,209.9474999999988,1348.2259999999956,0,0,1402.8650000000296,5846.551499999912,697594.3424999998,553.3294999999928,3501.6995000000147,0,1139557.2874999992,0,208.59749999999437,0,607.1699999999761,0,5086.844999999869,0,0,0,870.3199999999856,572.6209999999884,
1676,466.32831137520924,6.558411904761905,0,458.5000000000008,0,0,1539.6339999999886,0,0,0,81286.95600000057,2096.3924999999913,0,0,4350.413499999982,0,0,0,0,0,0,0,0,2603.9169999999995,0,33993.65199999968,
1677,264.14363870614426,0.4003118055555556,728.9069999999999,2353.947,229.03999999999974,2962.3269999999998,6049.534,4577.718,17422.7625,8820.377499999993,88467.2555,3806.359999999999,47600.53350000001,3965.036,34317.707500000004,3207.208,7190.032499999999,83429.29199999999,171829.1245,68498.92349999998,737253.9204999999,7761.392500000001,173566.28050000005,1043133.3574999995,13834.413500000006,63900.744999999995,
1678,780.5543766066749,8.886946666666665,663.410999999976,0,0,1376.6924999999874,54634.38849999998,4829.96850000004,1478.254499999999,594.6555000000149,553109.5515000002,403.1400000000006,7519.695000000011,171.9374999999947,5038.761999999992,979.680500000029,441.3730000000164,2882.973500000023,1359902.558000001,0,9755.344499999992,5036.662500000095,0,10204.004500000206,1254.4494999999906,678.0755000000177,
1679,116.07060373866956,0.29326527777777783,2592.4340000000007,4280.598,23016.154500000004,4612.565499999999,12348.44,12235.907500000003,5326.756999999998,18642.720000000005,92201.39999999998,4199.745499999999,66197.32900000001,115547.12450000006,21603.71650000001,13040.539999999999,218007.41449999998,1026412.1285000001,53558.392,9523.038499999999,18139.7285,41590.46400000002,20577.879999999994,20770.307,366677.93950000004,43130.35200000002,
1680,301.215567306236,6.957233333333333,0,2910.9704999999844,0,0,2717.2229999999918,0,0,0,105793.99250000007,680.4320000000029,843.5990000000021,0,9002.756999999998,0,0,0,0,0,0,0,1350.6759999999986,1435.5025000000028,0,171513.58500000017,
1686,703.5746638280909,9.025346666666668,0,30032.324499999744,0,0,89207.31350000022,16663.04199999995,0,154.2239999999993,248993.3754999998,0,0,0,2545.222499999983,0,0,0,0,0,2307.333999999959,0,1076115.4964999997,149993.75600000023,0,238.5639999999912,
1687,734.5695081768614,10.414463636363637,0,0,169.3120000000063,0,171243.59450000018,203.7940000000052,0,581.5875000000066,233111.82849999986,0,14526.47150000002,0,368938.57600000006,0,0,0,2819.5699999999624,0,1248.2919999999751,460.03099999999984,0,0,0,434.4209999999989,
1691,834.5996568213959,9.756558333333334,0,63123.25650000026,0,0,21531.460500000012,0,0,0,228245.98100000026,357.26099999998905,0,0,409.6700000000089,0,0,0,152330.36599999992,511.05599999998947,604.4629999999911,0,1666.5964999999605,365.4840000000024,359.2824999999996,47393.795499999884,
1694,229.15455873657768,0.8570492424242423,1135.995999999999,9726.453999999996,0,0,24663.819000000003,5445.807499999999,1303.2705000000005,29272.792500000003,69457.206,21108.728000000006,25252.72950000001,3232.8135,35998.146000000015,1817.6609999999987,2783.0239999999985,22381.190500000004,815532.6329999999,201380.85400000002,2154196.3255,1826.5384999999999,2261627.9994999995,5659121.886999999,54842.0285,670690.0399999998,
1696,494.5316566652722,11.050125000000001,8470.260000000006,0,0,0,0,21481.54349999966,20155.435499999712,0,73636.08499999988,0,0,0,0,0,0,0,8265.163499999944,0,0,100798.4629999998,25743.711499999805,0,36669.73199999999,0,
1699,298.1289656595338,0.5940808333333333,0,913.8479999999996,0,0,1609.6124999999981,1741.5100000000016,4354.916000000002,1233.1420000000016,51056.975000000006,2206.2160000000003,24421.780999999995,2177.5785000000024,16419.948999999997,0,43160.806000000004,29075.519500000006,118037.35049999999,29951.3565,480465.30350000004,22024.912000000008,75949.2485,851355.6419999996,23128.12549999999,71117.91100000004,
1700,239.10316547073734,0.4130181159420291,0,1616.0339999999997,417.66400000000044,2126.638000000001,615.7884999999998,1080.0039999999995,466.54499999999985,21262.193499999976,25735.339999999997,4732.4169999999995,4585.774999999999,2627.3804999999984,13337.602999999992,40091.14950000001,1119.1895,2055.723,5454.882,842.2070000000006,23666.570999999996,350.2379999999997,10431.112500000003,29754.674499999994,3760.2890000000007,197368.85,
1702,706.5387354024251,10.167063333333335,0,6142.630500000092,0,0,2838.203500000013,606.7195000000094,178.37849999999668,0,117708.25600000002,0,0,0,0,211.315000000004,0,436.6650000000081,43208.37949999997,0,173.89299999999392,0,0,6436.929500000097,0,0,
1713,792.5599370716972,10.04015303030303,0,56632.36100000011,0,0,31437.717999999662,229.53000000000225,0,0,61770.307499999915,940.0440000000107,11472.212000000265,0,1099.0559999999932,182.5515000000021,0,0,622397.414,2952.160500000011,2327.958000000034,0,0,0,0,0,
1719,806.5704976814944,9.16125357142857,0,0,0,3491.7574999999892,7814.9424999998955,2505.3299999999685,211.04399999999396,178.3240000000065,58599.5634999999,257.71549999999615,27977.01249999983,0,1788.1835000000226,0,0,0,258969.1699999992,0,1799.741000000008,0,12511.604000000185,3740.7580000000435,0,3523.2624999999375,
1720,785.5156017948424,10.458324999999997,26834.287500000013,5619.925999999997,13017.862999999981,15055.5484999999,5478.591499999986,19304.530500000023,12824.945500000098,17357.533000000156,16387.330999999882,3006.211499999965,5896.761499999961,14353.17649999995,20280.681499999744,1584.7229999999445,8508.461500000081,3193.0100000000257,4766.771500000003,3385.925000000013,5881.30150000003,3636.641000000127,2189.1674999999814,3027.270500000028,3942.3779999999774,14560.809500000045,
